K total memory,K used memory,K active memory,K inactive memory,K free memory,K buffer memory,K swap cache,K total swap,K used swap,K free swap,non-nice user cpu ticks,nice user cpu ticks,system cpu ticks,idle cpu ticks,IO-wait cpu ticks,IRQ cpu ticks,softirq cpu ticks,stolen cpu ticks,pages paged in,pages paged out,pages swapped in,pages swapped out,interrupts,CPU context switches,boot time,forks
8140856,5721016,54272,5614832,2300888,5048,113904,1637028,411912,1225116,26516,1789,10976,76004,9115,0,3465,0,6940029,15678629,1508341,3872711,1012345,1073210,1668331770,2413
8140856,7971620,49696,7826500,101752,468,67016,1637028,1318196,318832,26724,1789,11158,76026,9120,0,3510,0,6953445,16586233,1508433,4099479,1040217,1078063,1668331770,2417
8140856,7953048,50092,7808496,121060,460,66288,1637028,1495460,141568,26755,1789,11428,76064,9383,0,3665,0,7223977,17222097,1575635,4258445,1068833,1103160,1668331770,2419
8140856,7945828,52984,7803048,124408,468,70152,1637028,1502324,134704,26778,1789,11717,76114,9706,0,3792,0,7542121,17813897,1653713,4406392,1095935,1127762,1668331770,2421
8140856,7952204,370480,7488212,120136,472,68044,1637028,1251432,385596,26812,1789,11966,76171,10053,0,3907,0,7815845,18143073,1722120,4488683,1121701,1152028,1668331770,2423
8140856,7935144,360328,7499656,119652,632,85428,1637028,1216956,420072,27210,1789,12047,76174,10296,0,3961,0,8014809,18343385,1767227,4538746,1140114,1172103,1668331770,2425
8140856,7929576,339020,7513816,126460,640,84180,1637028,1212592,424436,27679,1789,12068,76174,10613,0,3986,0,8193769,18531957,1811954,4585876,1159362,1188381,1668331770,2427
8140856,7934320,373524,7482372,122936,640,82960,1637028,1209392,427636,28150,1789,12087,76175,10934,0,4007,0,8354161,18692569,1852049,4626029,1178597,1204751,1668331770,2429
8140856,7943960,346980,7516788,114376,648,81872,1637028,1203408,433620,28604,1789,12108,76185,11145,0,4040,0,8529289,18867229,1895750,4669689,1191372,1219551,1668331770,2431
8140856,7940008,49512,7810000,119536,656,80656,1637028,1208736,428292,28897,1789,12299,76211,11386,0,4074,0,8702241,19046293,1938877,4714450,1211900,1235938,1668331770,2433
8140856,3800576,50504,3663572,4256416,620,83244,1637028,1242700,394328,29123,1789,12531,76237,11667,0,4108,0,8862813,19240753,1978259,4763065,1227815,1249187,1668331770,2435
8140856,6301616,51308,6172260,1754664,628,83948,1637028,1063500,573528,29523,1789,12632,76238,11929,0,4120,0,9036377,19240821,2021495,4763065,1240328,1266098,1668331770,2437
8140856,7940240,46552,7812684,119784,584,80248,1637028,1204336,432692,29845,1789,12765,76273,12130,0,4174,0,9204329,19557573,2063326,4842249,1256046,1280363,1668331770,2439
8140856,7939576,47704,7811752,118780,572,81928,1637028,1200684,436344,30319,1789,12787,76273,12439,0,4199,0,9368937,19718873,2103572,4882571,1273275,1296577,1668331770,2441
8140856,7938528,46084,7810728,121556,580,80192,1637028,1201332,435696,30790,1789,12808,76273,12754,0,4222,0,9535173,19886497,2145111,4924474,1288763,1310584,1668331770,2443
8140856,7764380,47008,7637856,294664,592,81220,1637028,1114184,522844,31103,1789,12995,76273,13106,0,4234,0,9684809,19953765,2182149,4941286,1306287,1327028,1668331770,2445
8140856,7902440,43928,7774120,160840,532,77044,1637028,1238508,398520,31338,1789,13233,76274,13410,0,4273,0,9861205,20254541,2226157,5016475,1325218,1341254,1668331770,2447
8140856,7886408,119444,7732072,126596,5764,122088,1637028,1229548,407480,31782,1789,13270,76280,13683,0,4300,0,10140849,20434641,2272574,5061490,1343576,1357733,1668331770,2458
8140856,7892512,115356,7736348,127352,5804,115188,1637028,1225292,411736,32249,1789,13294,76280,14012,0,4328,0,10315373,20604449,2316186,5103914,1361051,1372326,1668331770,2460
8140856,7905680,118336,7740084,120304,5804,109068,1637028,1214936,422092,32729,1789,13305,76280,14346,0,4350,0,10476333,20752649,2356426,5140964,1378915,1388023,1668331770,2462
8140856,7923508,150640,7718140,110532,5812,101004,1637028,1199012,438016,32999,1789,13517,76280,14670,0,4380,0,10672085,20932921,2405249,5185955,1397224,1403118,1668331770,2465
8140856,7942368,135804,7725096,118348,1096,79044,1637028,1187504,449524,33468,1789,13539,76281,15006,0,4399,0,10818637,21058565,2441796,5217356,1414316,1418543,1668331770,2467
8140856,6062060,141428,5799196,2008836,836,69124,1637028,1225164,411864,33903,1789,13572,76281,15318,0,4422,0,10934465,21199381,2470415,5252557,1432243,1433077,1668331770,2469
8140856,7866012,210164,7564188,204516,844,69484,1637028,1099212,537816,34218,1789,13758,76281,15686,0,4430,0,11061189,21199421,2502006,5252557,1448458,1448902,1668331770,2471
8140856,263776,68588,140452,7772420,1240,103420,1637028,440912,1196116,34376,1789,13881,76638,15779,0,4487,0,11148625,21362677,2514518,5293366,1461688,1462462,1668331770,2473
